Month,Beer production,Beer price,Nominal Cider/Perry Price,Nominal Spirits Price,Cider/Perry Volume,Wine Volume,Spirits Volume,Unemployment rate,Unemployment Female PCT,Unemployment Male PCT,Employment rate,Employment Male PCT,Employment Female PCT,Employment to population ratio 15+ ,Money Supply,Currency in Circulation,Customs and import tax,Taxes on goods and services,Total Excise ,Wine Equalistaion Tax,Global events,Festivals,Holiday flags,No. of festive days in the month,No.of working days,Number of Tourists 1wk<,Number of Tourists 1-2 wks,Number of Tourists 2wks-1mth,Number of Tourists 1-2mths,Number of Tourists 2-3mths,Number of Tourists 3-6mths,Number of Tourists 6-12mths,Season ,"System Shocks - RTD tax, CDS, GST, Sydney LockOut Laws etc.",Elections,PMI,FAI Evolution,Real Estate Investment,GDP ,GDP per capita,GDP per capita growth,GDP Growth rate,Private Sector Expenditure,Cash Consumption Expenditure,Government Expenditure,Total Exports,Total Imports,Balance of Import and Export,CPI,Inflation PCT,Total Import and Export,Population NSW,Population VIC,Population QLD,Population SA,Population WA,Population TAS,Population NT,Population ACT,Population Australia,Population by Gender,Average Income,GDP USD,Income 10th percentile,Income 20th percentile,Income 30th percentile,Income 40th percentile,Income 50th percentile,Income 60th percentile,Income 70th percentile,Income 80th percentile,Income 90th percentile,Government Revenue ,FDI Investment Utilized,Urbanization rate,WPI,GDP deflator,Urban population,Urban population PCT growth,Total Population,LDA Population,Population Under 18,Population in age bracket 18 - 24,Population in age bracket 25 - 34,Population in age bracket 35 - 44,Population in age bracket 45 - 54,Population in age bracket 55 - 64,Population in age bracket 65 - 74,Population in age bracket 75 - 84,Population in age bracket 85 - 100,Women Consumers,On-premise / Off-premise Split,Total expenditure ,PCT of population born locally,Output of Beer,Output of Cider/ Perry,Output of RTDs/ High Strength Premixes,Output of Spirits,Output of Wine,Output of Soft Drinks,Disposable Income,Weighted Temp
01-01-2007,,,,,,,,0.04999959,0.052717989,0.047772537,0.61230417,0.685927096,0.541049096,0.649348434,64.31964,40151.29544,515.722,112.534,2066.167,0,1,1,1,2,21,41000,107300,120700,49000,13700,16600,21100,2,0,0,52.9,40828,8991,318346,15347.28865,,,242483,183218,59265,54815,59075,1.077715954,86.6,0.025,113890,6815.359,5134.074,4084.531,1567.206,2093.633,492.625,212.372,340.544,20742.817,0.503013935,,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,28.69964145
02-01-2007,,,,,,,,0.052301543,0.05851267,0.047164674,0.618333602,0.691762059,0.547250097,0.649604802,65.18883,39935.92288,433.89,101.946,1434.79,0,0,0,0,0,20,51600,95100,91000,40900,11300,11800,12800,2,0,0,57.88,40828,8991,318346,15347.28865,,,242483,183218,59265,54815,59075,1.077715954,86.6,0.025,113890,6815.359,5134.074,4084.531,1567.206,2093.633,492.625,212.372,340.544,20742.817,0.503013935,,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,28.86148735
03-01-2007,,,,,,,,0.047140294,0.05298206,0.042309939,0.621418822,0.694953934,0.550215026,0.649879297,66.30866,40631.7529,419.583,95.17,1926.861,0,1,0,0,1,21,69900,124100,123200,57600,13700,17800,15500,3,0,0,53.84,40828,8991,318346,15347.28865,,,242483,183218,59265,54815,59075,1.077715954,86.6,0.025,113890,6815.359,5134.074,4084.531,1567.206,2093.633,492.625,212.372,340.544,20742.817,0.503013935,,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,27.27855769
04-01-2007,,,,,,,,0.044564798,0.049647864,0.040380337,0.621322596,0.695681083,0.549305557,0.650188754,67.287,40534.29902,462.78,93.501,2154.097,0,0,1,1,3,18,60900,133500,131400,57200,17500,19200,16000,3,0,0,52.05,50684,11487,332002,15940.46598,0.038650301,0.042896722,249560,188001,61592,57534,61529,1.069437202,87.7,0.021,119063,6834.156,5153.522,4111.018,1570.619,2106.139,493.262,213.748,342.644,20827.622,0.502889192,858.5,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,23.96233844
05-01-2007,,,,,,,,0.042774755,0.046928413,0.039338914,0.623348525,0.695807701,0.553155528,0.650520357,68.11575,39882.90416,441.422,139.688,1708.503,0,0,0,0,0,23,64000,107500,118600,78500,23600,30800,16000,3,0,0,55.23,50684,11487,332002,15940.46598,0.038650301,0.042896722,249560,188001,61592,57534,61529,1.069437202,87.7,0.021,119063,6834.156,5153.522,4111.018,1570.619,2106.139,493.262,213.748,342.644,20827.622,0.502889192,858.5,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,21.72151746
06-01-2007,,,,,,,,0.042129282,0.046518053,0.038512048,0.623883646,0.697595454,0.552461444,0.650983702,69.40942,40268.54763,449.962,135.963,1781.273,0,0,0,0,1,20,57800,125300,151200,106900,30100,26100,11100,4,0,0,52.72,50684,11487,332002,15940.46598,0.038650301,0.042896722,249560,188001,61592,57534,61529,1.069437202,87.7,0.021,119063,6834.156,5153.522,4111.018,1570.619,2106.139,493.262,213.748,342.644,20827.622,0.502889192,858.5,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,16.34720082
07-01-2007,,,,,,,,0.039149252,0.043968747,0.035184757,0.624114089,0.698679098,0.551858599,0.651550249,70.79608,40570.68061,515.505,5175,2314.566,0,0,0,0,0,22,59800,140400,120300,76300,27200,22900,13900,4,0,0,57.58,43664,9727,337137,16112.33139,0.010781705,0.015466774,252798,192304,60433,58975,65673,1.113573548,88.3,0.019,124648,6859.736,5178.515,4134.958,1574.537,2120.776,494.547,215.18,343.341,20924.16,0.502803506,,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,16.71556811
08-01-2007,,,,,,,,0.041166713,0.045388139,0.037679483,0.620114279,0.692506642,0.54995753,0.652182943,72.00485,41126.97139,476.035,3540,1516.485,0,0,0,0,0,23,65200,126400,114900,83400,25100,20600,13100,4,0,0,51.61,43664,9727,337137,16112.33139,0.010781705,0.015466774,252798,192304,60433,58975,65673,1.113573548,88.3,0.019,124648,6859.736,5178.515,4134.958,1574.537,2120.776,494.547,215.18,343.341,20924.16,0.502803506,,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,19.17780916
09-01-2007,,,,,,,,0.042115748,0.046416007,0.038531855,0.629977825,0.700747821,0.561387095,0.65287011,73.26618,41445.98169,435.932,2425.361,1795.101,0,0,0,0,0,20,64700,156300,192200,100200,19200,17400,10000,1,0,0,49.65,43664,9727,337137,16112.33139,0.010781705,0.015466774,252798,192304,60433,58975,65673,1.113573548,88.3,0.019,124648,6859.736,5178.515,4134.958,1574.537,2120.776,494.547,215.18,343.341,20924.16,0.502803506,,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,20.88923627
10-01-2007,,,,,,,,0.040970234,0.044286965,0.038215027,0.624892686,0.695483765,0.556468466,0.653441492,74.88731,41571.67001,551.813,5749.752,2423.272,0,0,0,0,1,22,69800,143200,128100,52000,14800,16200,9900,1,0,0,51.95,51696,12034,354265,16856.82148,0.04620623,0.050804272,266974,205028,61785,59353,69917,1.177985948,89.1,0.029,129270,6883.852,5199.503,4159.99,1578.489,2135.006,495.858,216.618,344.176,21016.121,0.502773323,873.2,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,24.37654004
11-01-2007,,,,,,,,0.041081709,0.043582165,0.039006394,0.624739006,0.695058023,0.556571008,0.653905282,77.00165,42334.54488,534.108,3796.125,1712.898,0,0,1,1,0,22,72600,128600,101800,56600,34400,26200,9000,1,0,1,41.9,51696,12034,354265,16856.82148,0.04620623,0.050804272,266974,205028,61785,59353,69917,1.177985948,89.1,0.029,129270,6883.852,5199.503,4159.99,1578.489,2135.006,495.858,216.618,344.176,21016.121,0.502773323,873.2,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,25.23149058
12-01-2007,,,,,,,,0.042104263,0.043528244,0.040924334,0.634084066,0.705288189,0.56505124,0.654226011,78.32766,44938.84893,584.026,2675.855,2448.387,0,0,1,1,4,17,47200,129600,219500,173400,34500,17100,11200,2,0,0,56.05,51696,12034,354265,16856.82148,0.04620623,0.050804272,266974,205028,61785,59353,69917,1.177985948,89.1,0.029,129270,6883.852,5199.503,4159.99,1578.489,2135.006,495.858,216.618,344.176,21016.121,0.502773323,873.2,853,,,,,,,,,,286.7,528801,0.848222951,95.81754811,82.29036494,17666467,0.020229238,20827622,15928808,4898814,2051909,2888102,3059917,2882908,2309362,1440885,958589,337136,,,15.087698,0.251,1881.3,20.9191,400.9053,54.1008,484.1,3766,29282.70761,26.60770785
01-01-2008,,4.423129,5.60822,,1563.846802,,,0.045641001,0.050460126,0.041688243,0.621696234,0.696620663,0.549037075,0.654414281,79.16855,42893.50569,522.665,2662.25,1781.314,0,1,1,1,2,21,48300,122900,139300,55000,14300,16800,21000,2,0,0,46.95,43176,10284,328454,15530.52713,-0.078679979,-0.072857889,252518,191439,61042,56697,66858,1.179215832,90.3,0.043,123555,6919.907,5233,4191.479,1584.408,2155.552,497.552,217.912,346.477,21148.928,0.502612142,,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,28.34141743
02-01-2008,,4.436439,5.663155,,1308.098755,,,0.044983162,0.051077974,0.039932111,0.626059709,0.698941361,0.555362247,0.654530366,79.90432,42321.21183,478.409,7240.937,1651.942,0,0,0,0,0,21,60000,111500,111700,41200,12400,14400,13900,2,0,0,52.24,43176,10284,328454,15530.52713,-0.078679979,-0.072857889,252518,191439,61042,56697,66858,1.179215832,90.3,0.043,123555,6919.907,5233,4191.479,1584.408,2155.552,497.552,217.912,346.477,21148.928,0.502612142,,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,26.4175848
03-01-2008,,4.49169,5.804052,,1402.954712,,,0.042992943,0.04590218,0.040580658,0.627843549,0.698742355,0.559051305,0.654654404,80.56733,42777.33326,460.375,2143.168,2495.762,0,1,1,1,4,17,77700,143700,130200,58100,16500,16900,15300,3,0,0,52.64,43176,10284,328454,15530.52713,-0.078679979,-0.072857889,252518,191439,61042,56697,66858,1.179215832,90.3,0.043,123555,6919.907,5233,4191.479,1584.408,2155.552,497.552,217.912,346.477,21148.928,0.502612142,,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,27.05839478
04-01-2008,,4.487275,5.80842,,1197.631836,,,0.043261106,0.046333682,0.04070424,0.628456769,0.698300351,0.560670396,0.654816346,81.35162,42287.90032,483.88,5234.741,1375.737,0,0,0,0,0,22,65500,140600,140300,64700,19400,19200,16200,3,1,0,52.54,55130,12243,341599,16075.85302,0.035113161,0.040020825,257259,193894,63376,60673,71359,1.176124471,91.6,0.045,132032,6943.461,5256.375,4219.505,1588.665,2171.7,498.568,219.874,348.368,21249.199,0.502473246,885,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,22.19399026
05-01-2008,,4.367391,5.797848,,1175.424683,,,0.042824745,0.045575661,0.040538117,0.62644514,0.696131217,0.558794047,0.65502879,81.92973,42106.30239,508.857,4292.108,1868.446,0,0,0,0,0,22,68200,122900,137700,86700,26300,31500,14300,3,0,0,50.86,55130,12243,341599,16075.85302,0.035113161,0.040020825,257259,193894,63376,60673,71359,1.176124471,91.6,0.045,132032,6943.461,5256.375,4219.505,1588.665,2171.7,498.568,219.874,348.368,21249.199,0.502473246,885,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,20.18049213
06-01-2008,,4.344991,5.761653,,1159.066772,,,0.041282791,0.044526936,0.038592355,0.628571269,0.699418889,0.559774571,0.655212884,83.03339,42115.01411,519.395,551.703,2142.09,0,0,0,0,1,20,62800,134200,153200,110400,31700,26800,11400,4,0,0,46.87,55130,12243,341599,16075.85302,0.035113161,0.040020825,257259,193894,63376,60673,71359,1.176124471,91.6,0.045,132032,6943.461,5256.375,4219.505,1588.665,2171.7,498.568,219.874,348.368,21249.199,0.502473246,885,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,18.24431012
07-01-2008,,4.244554,5.651422,,1250.398193,,,0.039264848,0.044403435,0.034991732,0.628338184,0.699347371,0.559366131,0.65519522,84.80006,42688.6056,544.561,4644.683,1875.586,0,0,0,0,0,23,60100,139700,138900,79800,28300,22400,13300,4,0,0,46.56,51606,12413,345081,16150.90371,0.004668535,0.010193238,259083,195071,64023,60937,74786,1.227267506,92.7,0.05,135723,6972.395,5286.549,4247.991,1593.725,2191.582,500.062,221.464,349.543,21366.049,0.502316643,,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,16.47638785
08-01-2008,,4.39279,5.78663,,1252.189575,,,0.038543187,0.042120328,0.035564521,0.624116375,0.693200175,0.556997137,0.654931563,86.17053,43218.10031,489.914,4057.676,1648.695,0,0,0,0,0,21,66100,138400,130700,90900,25400,21000,12100,4,0,0,45.88,51606,12413,345081,16150.90371,0.004668535,0.010193238,259083,195071,64023,60937,74786,1.227267506,92.7,0.05,135723,6972.395,5286.549,4247.991,1593.725,2191.582,500.062,221.464,349.543,21366.049,0.502316643,,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,17.10426661
09-01-2008,,4.355029,5.947661,,1334.605225,,,0.042758409,0.045413223,0.040548993,0.631288192,0.700697435,0.563834943,0.654560471,87.37527,43748.80194,551.212,1799.26825,2205.292,0,0,0,0,0,22,62800,167500,197200,100000,20000,18400,9200,1,0,0,45.73,51606,12413,345081,16150.90371,0.004668535,0.010193238,259083,195071,64023,60937,74786,1.227267506,92.7,0.05,135723,6972.395,5286.549,4247.991,1593.725,2191.582,500.062,221.464,349.543,21366.049,0.502316643,,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,21.04237284
10-01-2008,,4.445343,5.956711,,1510.699951,,,0.040712553,0.043790397,0.038158824,0.627397098,0.697534093,0.559227302,0.654328794,88.74575,46679.8097,521.719,5689.401417,1867.319,0,0,0,0,1,22,72300,150500,135700,54100,16300,18300,10100,1,0,0,40.13,63841,16176,359499,16739.86205,0.036465968,0.041781495,269209,204169,64993,60542,70092,1.157741733,92.4,0.037,130634,7001.782,5313.285,4275.551,1597.88,2208.928,501.774,222.526,351.101,21475.625,0.502238561,909.5,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,23.57571092
11-01-2008,,4.381367,5.825427,,1619.45105,,,0.04150967,0.044754411,0.038802,0.623350459,0.691300847,0.557297242,0.654364607,90.50433,49688.33401,553.91,4463.971333,1932.161,0,0,1,1,0,20,67700,123900,108400,60600,36200,25500,10300,1,0,0,32.02,63841,16176,359499,16739.86205,0.036465968,0.041781495,269209,204169,64993,60542,70092,1.157741733,92.4,0.037,130634,7001.782,5313.285,4275.551,1597.88,2208.928,501.774,222.526,351.101,21475.625,0.502238561,909.5,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,24.4007773
12-01-2008,,4.411631,5.831672,,2122.87793,,,0.04434515,0.044267631,0.044409556,0.631369097,0.699510616,0.565121047,0.654689777,91.62012,51709.45695,693.141,3008.0735,2446.835,0,0,1,1,4,19,47200,132500,228500,171500,34400,17400,10200,2,0,0,35.33,63841,16176,359499,16739.86205,0.036465968,0.041781495,269209,204169,64993,60542,70092,1.157741733,92.4,0.037,130634,7001.782,5313.285,4275.551,1597.88,2208.928,501.774,222.526,351.101,21475.625,0.502238561,909.5,1055,368,477,586,692,804,922,1070,1269,1604,316.52,429743,0.849580965,103.7581452,86.02454671,18052915,0.021874662,21249199,16292675,4956524,2118346,2958352,3088962,2935638,2386210,1485037,967574,352556,,,15.803658,0.258,1912.3,25.9397,338.0085,55.956,510,3761.4,30642.65791,26.37361092
01-01-2009,1611.309904,4.352415,5.793332,,2182.869629,,,0.053188148,0.051133485,0.054884914,0.616494178,0.683683525,0.551162566,0.655231015,92.19014,49134.55286,534.945,2495.583417,2428.511,0,1,1,1,2,20,42700,121100,140800,53100,15600,15300,20200,2,0,0,36.46,50240,12647,334184,15470.2811,-0.075841781,-0.070417442,253614,190587,63039,58060,58765,1.012142611,92.5,0.024,116825,7032.423,5347.672,4305.605,1604.142,2228.317,503.431,223.922,353.351,21601.676,0.502145019,,926.56,,,,,,,,,,309.79,528927,0.850740974,98.12092741,90.2622604,18453978,0.022215969,21691653,16677226,5014427,2187427,3053686,3116343,2984512,2444692,1546161,976176,368229,,0.794108752,16.537881,0.264,1929.2,33.4103,292.8306,58.5716,528.5,3832.6,30651.2511,29.94005386
02-01-2009,1343.166985,4.416685,5.792229,,1873.484619,,,0.059675432,0.061665157,0.058003734,0.620706441,0.685377829,0.557814064,0.655729739,93.41913,48921.56884,430.977,3326.348083,1656.011,0,0,0,0,0,20,62300,112600,109700,40700,12200,12900,12200,2,0,0,30.86,50240,12647,334184,15470.2811,-0.075841781,-0.070417442,253614,190587,63039,58060,58765,1.012142611,92.5,0.024,116825,7032.423,5347.672,4305.605,1604.142,2228.317,503.431,223.922,353.351,21601.676,0.502145019,,926.56,,,,,,,,,,309.79,528927,0.850740974,98.12092741,90.2622604,18453978,0.022215969,21691653,16677226,5014427,2187427,3053686,3116343,2984512,2444692,1546161,976176,368229,,0.794108752,16.537881,0.264,1929.2,33.4103,292.8306,58.5716,528.5,3832.6,30651.2511,28.46674481
03-01-2009,1563.248524,4.424959,5.745072,,1996.589478,,,0.060426155,0.0610908,0.059867808,0.619312309,0.683017979,0.557350376,0.655955253,93.26146,49103.80189,485.396,5249.34,2160.087,0,1,0,0,1,21,74200,129600,119900,58300,15600,18300,13400,3,0,0,33.38,50240,12647,334184,15470.2811,-0.075841781,-0.070417442,253614,190587,63039,58060,58765,1.012142611,92.5,0.024,116825,7032.423,5347.672,4305.605,1604.142,2228.317,503.431,223.922,353.351,21601.676,0.502145019,,926.56,,,,,,,,,,309.79,528927,0.850740974,98.12092741,90.2622604,18453978,0.022215969,21691653,16677226,5014427,2187427,3053686,3116343,2984512,2444692,1546161,976176,368229,,0.794108752,16.537881,0.264,1929.2,33.4103,292.8306,58.5716,528.5,3832.6,30651.2511,26.52708519
04-01-2009,1542.646804,4.433523,5.773002,,1800.793579,,,0.055733141,0.05437741,0.056866667,0.619417569,0.68336148,0.557220126,0.65577358,93.09167,48700.20473,487.287,5168.994,2055.329,0,0,1,1,3,19,66800,158900,162300,63000,18300,18300,15400,3,0,0,31.19,60716,14363,347361,16013.57905,0.035118815,0.039430374,260273,195241,65053,60284,60136,0.997544954,92.9,0.014,120420,7053.755,5371.934,4328.771,1608.902,2240.25,504.353,226.027,354.785,21691.653,0.502075891,918.6,926.56,,,,,,,,,,309.79,528927,0.850740974,98.12092741,90.2622604,18453978,0.022215969,21691653,16677226,5014427,2187427,3053686,3116343,2984512,2444692,1546161,976176,368229,,0.794108752,16.537881,0.264,1929.2,33.4103,292.8306,58.5716,528.5,3832.6,30651.2511,23.25628481
05-01-2009,1393.522857,4.468292,5.722111,,1581.963501,,,0.058276561,0.053662728,0.062138567,0.618177149,0.679641195,0.558388406,0.655188379,94.08617,47853.14681,483.084,4297.96,1938.653,0,0,0,0,0,21,67900,133500,138200,87400,27100,32200,13300,3,0,0,36.67,60716,14363,347361,16013.57905,0.035118815,0.039430374,260273,195241,65053,60284,60136,0.997544954,92.9,0.014,120420,7053.755,5371.934,4328.771,1608.902,2240.25,504.353,226.027,354.785,21691.653,0.502075891,918.6,926.56,,,,,,,,,,309.79,528927,0.850740974,98.12092741,90.2622604,18453978,0.022215969,21691653,16677226,5014427,2187427,3053686,3116343,2984512,2444692,1546161,976176,368229,,0.794108752,16.537881,0.264,1929.2,33.4103,292.8306,58.5716,528.5,3832.6,30651.2511,20.24158222
