,Trained_Year,Based_On,Year,Month,Actual_value,Predicted_value,Accuracy
649,2014,Lowest INSample Mape,2015,01-01-2015,1662.501069,1484.194037,0.892747719
650,2014,Lowest INSample Mape,2015,01-02-2015,1055.452127,1297.072462,0.771074094
651,2014,Lowest INSample Mape,2015,01-03-2015,1572.300884,1375.710406,0.874966375
652,2014,Lowest INSample Mape,2015,01-04-2015,1261.277434,1366.089495,0.916900075
653,2014,Lowest INSample Mape,2015,01-05-2015,1093.949577,1273.509979,0.83586044
654,2014,Lowest INSample Mape,2015,01-06-2015,1288.687455,1218.131653,0.945249873
655,2014,Lowest INSample Mape,2015,01-07-2015,1421.229635,1292.613474,0.909503604
656,2014,Lowest INSample Mape,2015,01-08-2015,1318.693795,1221.499032,0.926294669
657,2014,Lowest INSample Mape,2015,01-09-2015,1331.707548,1290.649412,0.969168804
658,2014,Lowest INSample Mape,2015,01-10-2015,1485.756646,1448.879808,0.975179759
659,2014,Lowest INSample Mape,2015,01-11-2015,1571.134384,1562.277647,0.99436284
660,2014,Lowest INSample Mape,2015,01-12-2015,1965.386745,1815.755045,0.923866537
661,2014,Lowest INSample Mape,2016,01-01-2016,1468.391614,1457.30323,0.992448619
662,2014,Lowest INSample Mape,2016,01-02-2016,1202.601797,1277.815091,0.937457856
663,2014,Lowest INSample Mape,2016,01-03-2016,1493.370473,1352.415785,0.905613048
664,2014,Lowest INSample Mape,2016,01-04-2016,1276.321496,1355.426648,0.938020983
665,2014,Lowest INSample Mape,2016,01-05-2016,1217.321543,1253.9513,0.969909547
666,2014,Lowest INSample Mape,2016,01-06-2016,1182.128779,1201.402858,0.983695449
667,2014,Lowest INSample Mape,2016,01-07-2016,1395.204644,1274.287112,0.913333479
668,2014,Lowest INSample Mape,2016,01-08-2016,1231.507862,1206.062715,0.979338218
669,2014,Lowest INSample Mape,2016,01-09-2016,1377.947097,1274.973571,0.925270334
670,2014,Lowest INSample Mape,2016,01-10-2016,1439.062829,1429.863777,0.993607609
671,2014,Lowest INSample Mape,2016,01-11-2016,1594.208192,1545.103312,0.96919795
672,2014,Lowest INSample Mape,2016,01-12-2016,1935.742292,1796.951545,0.928301021
673,2014,Auto Arima,2009,01-01-2009,1611.309904,1609.698595,0.999000001
674,2014,Auto Arima,2009,01-02-2009,1343.166985,1341.823818,0.999
675,2014,Auto Arima,2009,01-03-2009,1563.248524,1561.685276,0.999
676,2014,Auto Arima,2009,01-04-2009,1542.646804,1541.104158,0.999
677,2014,Auto Arima,2009,01-05-2009,1393.522857,1392.129335,0.999
678,2014,Auto Arima,2009,01-06-2009,1505.522483,1504.016961,0.999
679,2014,Auto Arima,2009,01-07-2009,1192.494217,1191.301723,0.999
680,2014,Auto Arima,2009,01-08-2009,1333.554577,1332.221023,0.999
681,2014,Auto Arima,2009,01-09-2009,1511.87638,1510.364504,0.999
682,2014,Auto Arima,2009,01-10-2009,1552.030974,1550.478944,0.999
683,2014,Auto Arima,2009,01-11-2009,1770.121471,1768.35135,0.999
684,2014,Auto Arima,2009,01-12-2009,2142.850474,2140.707625,0.999
685,2014,Auto Arima,2010,01-01-2010,1578.423817,1608.93552,0.980669512
686,2014,Auto Arima,2010,01-02-2010,1282.251782,1344.562848,0.951404968
687,2014,Auto Arima,2010,01-03-2010,1565.996896,1573.825585,0.995000827
688,2014,Auto Arima,2010,01-04-2010,1406.814602,1535.901274,0.908241874
689,2014,Auto Arima,2010,01-05-2010,1371.829516,1413.819766,0.969391058
690,2014,Auto Arima,2010,01-06-2010,1466.819963,1510.24811,0.970392995
691,2014,Auto Arima,2010,01-07-2010,1230.075862,1201.983604,0.977162174
692,2014,Auto Arima,2010,01-08-2010,1316.638416,1327.854158,0.991481532
693,2014,Auto Arima,2010,01-09-2010,1461.90817,1510.788477,0.966564037
694,2014,Auto Arima,2010,01-10-2010,1415.710175,1552.120443,0.903645343
695,2014,Auto Arima,2010,01-11-2010,1565.999475,1780.825826,0.862818376
696,2014,Auto Arima,2010,01-12-2010,1872.276643,2160.946009,0.845819064
697,2014,Auto Arima,2011,01-01-2011,1700.400237,1635.640404,0.961914947
698,2014,Auto Arima,2011,01-02-2011,1277.937634,1290.701129,0.990012427
699,2014,Auto Arima,2011,01-03-2011,1484.16489,1566.654662,0.944420076
700,2014,Auto Arima,2011,01-04-2011,1577.484479,1464.894377,0.928626809
701,2014,Auto Arima,2011,01-05-2011,1256.881635,1359.024996,0.918732712
702,2014,Auto Arima,2011,01-06-2011,1365.863201,1495.4104,0.905153606
703,2014,Auto Arima,2011,01-07-2011,1194.73614,1239.570879,0.962473104
704,2014,Auto Arima,2011,01-08-2011,1408.328134,1330.171339,0.944503846
705,2014,Auto Arima,2011,01-09-2011,1329.566484,1463.688283,0.899123661
706,2014,Auto Arima,2011,01-10-2011,1471.344872,1481.726561,0.992944082
707,2014,Auto Arima,2011,01-11-2011,1591.192481,1632.576994,0.97399151
708,2014,Auto Arima,2011,01-12-2011,1946.487392,1965.349602,0.990309616
709,2014,Auto Arima,2012,01-01-2012,1579.553659,1663.833284,0.946643392
710,2014,Auto Arima,2012,01-02-2012,1271.618161,1300.451694,0.977325321
711,2014,Auto Arima,2012,01-03-2012,1454.67904,1517.692526,0.956682207
712,2014,Auto Arima,2012,01-04-2012,1383.085355,1542.640579,0.884638194
713,2014,Auto Arima,2012,01-05-2012,1256.578116,1326.817068,0.944102996
714,2014,Auto Arima,2012,01-06-2012,1250.914708,1417.715502,0.866656941
715,2014,Auto Arima,2012,01-07-2012,1424.697673,1231.132639,0.864136063
716,2014,Auto Arima,2012,01-08-2012,1209.697283,1345.144394,0.888032227
717,2014,Auto Arima,2012,01-09-2012,1290.272206,1404.810225,0.91122957
718,2014,Auto Arima,2012,01-10-2012,1461.46163,1486.179599,0.983086817
719,2014,Auto Arima,2012,01-11-2012,1659.064149,1609.568513,0.970166533
720,2014,Auto Arima,2012,01-12-2012,1762.816821,1942.242897,0.898216267
721,2014,Auto Arima,2013,01-01-2013,1515.563794,1638.754228,0.918716431
722,2014,Auto Arima,2013,01-02-2013,1442.783329,1297.547919,0.899336645
723,2014,Auto Arima,2013,01-03-2013,1494.53245,1451.362258,0.971114584
724,2014,Auto Arima,2013,01-04-2013,1198.571522,1429.523383,0.807310739
725,2014,Auto Arima,2013,01-05-2013,1415.179078,1310.904788,0.926317248
726,2014,Auto Arima,2013,01-06-2013,1170.703381,1289.323784,0.898675955
727,2014,Auto Arima,2013,01-07-2013,1399.530637,1364.756671,0.975153123
728,2014,Auto Arima,2013,01-08-2013,1199.030512,1264.330076,0.945539697
729,2014,Auto Arima,2013,01-09-2013,1285.699875,1334.290452,0.962206905
730,2014,Auto Arima,2013,01-10-2013,1574.435691,1471.605439,0.93468755
731,2014,Auto Arima,2013,01-11-2013,1576.22275,1622.542592,0.970613391
732,2014,Auto Arima,2013,01-12-2013,1897.742974,1838.183252,0.968615496
733,2014,Auto Arima,2014,01-01-2014,1431.416965,1539.214603,0.924691658
734,2014,Auto Arima,2014,01-02-2014,1295.234895,1401.012991,0.918332886
735,2014,Auto Arima,2014,01-03-2014,1298.673707,1505.40591,0.840812821
736,2014,Auto Arima,2014,01-04-2014,1500.886595,1319.015847,0.878824457
737,2014,Auto Arima,2014,01-05-2014,1255.636159,1333.247695,0.93818947
738,2014,Auto Arima,2014,01-06-2014,1248.203353,1232.736857,0.987608993
739,2014,Auto Arima,2014,01-07-2014,1295.34551,1377.253902,0.936767147
740,2014,Auto Arima,2014,01-08-2014,1273.485672,1238.367412,0.972423514
741,2014,Auto Arima,2014,01-09-2014,1338.542127,1293.411865,0.966284018
742,2014,Auto Arima,2014,01-10-2014,1439.808765,1526.88236,0.939524195
743,2014,Auto Arima,2014,01-11-2014,1584.612492,1613.681781,0.98165527
744,2014,Auto Arima,2014,01-12-2014,1810.307154,1878.33332,0.96242286
745,2014,Auto Arima,2015,01-01-2015,1662.501069,1485.253539,0.893385013
746,2014,Auto Arima,2015,01-02-2015,1055.452127,1326.879068,0.742833489
747,2014,Auto Arima,2015,01-03-2015,1572.300884,1366.843683,0.869327046
748,2014,Auto Arima,2015,01-04-2015,1261.277434,1422.839485,0.871906017
749,2014,Auto Arima,2015,01-05-2015,1093.949577,1294.588417,0.816592242
750,2014,Auto Arima,2015,01-06-2015,1288.687455,1237.946702,0.960626021
751,2014,Auto Arima,2015,01-07-2015,1421.229635,1325.814205,0.932864171
752,2014,Auto Arima,2015,01-08-2015,1318.693795,1255.883523,0.952369328
753,2014,Auto Arima,2015,01-09-2015,1331.707548,1324.385535,0.994501786
754,2014,Auto Arima,2015,01-10-2015,1485.756646,1473.92855,0.992039008
755,2014,Auto Arima,2015,01-11-2015,1571.134384,1589.844953,0.988091045
756,2014,Auto Arima,2015,01-12-2015,1965.386745,1833.084731,0.93268398
757,2014,Auto Arima,2016,01-01-2016,1468.391614,1481.152037,0.991309932
758,2014,Auto Arima,2016,01-02-2016,1202.601797,1326.879068,0.896659667
759,2014,Auto Arima,2016,01-03-2016,1493.370473,1366.843683,0.915274346
760,2014,Auto Arima,2016,01-04-2016,1276.321496,1422.839485,0.885202914
761,2014,Auto Arima,2016,01-05-2016,1217.321543,1294.588417,0.936527145
762,2014,Auto Arima,2016,01-06-2016,1182.128779,1237.946702,0.952781859
763,2014,Auto Arima,2016,01-07-2016,1395.204644,1325.814205,0.950265046
764,2014,Auto Arima,2016,01-08-2016,1231.507862,1255.883523,0.980206654
765,2014,Auto Arima,2016,01-09-2016,1377.947097,1324.385535,0.96112945
766,2014,Auto Arima,2016,01-10-2016,1439.062829,1473.92855,0.975771926
767,2014,Auto Arima,2016,01-11-2016,1594.208192,1589.844953,0.997263068
768,2014,Auto Arima,2016,01-12-2016,1935.742292,1833.084731,0.946967341
769,2013,Lowest AIC,2009,01-01-2009,1611.309904,1610.379614,0.99942265
770,2013,Lowest AIC,2009,01-02-2009,1343.166985,1342.958649,0.999844892
771,2013,Lowest AIC,2009,01-03-2009,1563.248524,1562.926133,0.999793769
772,2013,Lowest AIC,2009,01-04-2009,1542.646804,1542.424677,0.999856009
773,2013,Lowest AIC,2009,01-05-2009,1393.522857,1393.480549,0.999969639
774,2013,Lowest AIC,2009,01-06-2009,1505.522483,1505.384256,0.999908187
775,2013,Lowest AIC,2009,01-07-2009,1192.494217,1192.66726,0.99985489
776,2013,Lowest AIC,2009,01-08-2009,1333.554577,1333.573395,0.999985889
777,2013,Lowest AIC,2009,01-09-2009,1511.87638,1511.724425,0.999899492
778,2013,Lowest AIC,2009,01-10-2009,1552.030974,1551.85606,0.9998873
779,2013,Lowest AIC,2009,01-11-2009,1770.121471,1769.7541,0.99979246
780,2013,Lowest AIC,2009,01-12-2009,2142.850474,2142.833424,0.999992043
781,2013,Lowest AIC,2010,01-01-2010,1578.423817,1584.242307,0.996313734
782,2013,Lowest AIC,2010,01-02-2010,1282.251782,1297.938279,0.987766446
783,2013,Lowest AIC,2010,01-03-2010,1565.996896,1532.887198,0.978857111
784,2013,Lowest AIC,2010,01-04-2010,1406.814602,1481.565787,0.946864935
785,2013,Lowest AIC,2010,01-05-2010,1371.829516,1366.885134,0.996395775
786,2013,Lowest AIC,2010,01-06-2010,1466.819963,1453.6929,0.991050665
787,2013,Lowest AIC,2010,01-07-2010,1230.075862,1147.075712,0.932524365
788,2013,Lowest AIC,2010,01-08-2010,1316.638416,1267.474822,0.96265976
789,2013,Lowest AIC,2010,01-09-2010,1461.90817,1459.223169,0.998163358
790,2013,Lowest AIC,2010,01-10-2010,1415.710175,1509.914562,0.933457859
791,2013,Lowest AIC,2010,01-11-2010,1565.999475,1751.320219,0.881659766
792,2013,Lowest AIC,2010,01-12-2010,1872.276643,2146.46012,0.853556109
793,2013,Lowest AIC,2011,01-01-2011,1700.400237,1595.020631,0.938026587
794,2013,Lowest AIC,2011,01-02-2011,1277.937634,1178.368615,0.922086167
795,2013,Lowest AIC,2011,01-03-2011,1484.16489,1452.377823,0.978582523
796,2013,Lowest AIC,2011,01-04-2011,1577.484479,1367.472431,0.866869024
797,2013,Lowest AIC,2011,01-05-2011,1256.881635,1244.214413,0.989921707
798,2013,Lowest AIC,2011,01-06-2011,1365.863201,1417.632675,0.962097614
799,2013,Lowest AIC,2011,01-07-2011,1194.73614,1179.552291,0.987291044
800,2013,Lowest AIC,2011,01-08-2011,1408.328134,1260.202638,0.894821745
801,2013,Lowest AIC,2011,01-09-2011,1329.566484,1372.908119,0.967401679
802,2013,Lowest AIC,2011,01-10-2011,1471.344872,1423.096482,0.967207966
803,2013,Lowest AIC,2011,01-11-2011,1591.192481,1561.979948,0.981641107
804,2013,Lowest AIC,2011,01-12-2011,1946.487392,1899.51455,0.975867893
805,2013,Lowest AIC,2012,01-01-2012,1579.553659,1598.471324,0.988023411
806,2013,Lowest AIC,2012,01-02-2012,1271.618161,1244.210034,0.97844626
807,2013,Lowest AIC,2012,01-03-2012,1454.67904,1453.868869,0.999443059
808,2013,Lowest AIC,2012,01-04-2012,1383.085355,1487.353552,0.924611885
809,2013,Lowest AIC,2012,01-05-2012,1256.578116,1282.842943,0.979098134
810,2013,Lowest AIC,2012,01-06-2012,1250.914708,1357.499995,0.914794121
811,2013,Lowest AIC,2012,01-07-2012,1424.697673,1181.845496,0.829541255
812,2013,Lowest AIC,2012,01-08-2012,1209.697283,1241.261625,0.973907239
813,2013,Lowest AIC,2012,01-09-2012,1290.272206,1341.44839,0.960336909
814,2013,Lowest AIC,2012,01-10-2012,1461.46163,1434.249474,0.981380177
815,2013,Lowest AIC,2012,01-11-2012,1659.064149,1542.908858,0.929987463
816,2013,Lowest AIC,2012,01-12-2012,1762.816821,1862.457051,0.943476697
817,2013,Lowest AIC,2013,01-01-2013,1515.563794,1594.393094,0.947986815
818,2013,Lowest AIC,2013,01-02-2013,1442.783329,1250.613699,0.866806314
819,2013,Lowest AIC,2013,01-03-2013,1494.53245,1356.876749,0.907893802
820,2013,Lowest AIC,2013,01-04-2013,1198.571522,1345.930474,0.877054519
821,2013,Lowest AIC,2013,01-05-2013,1415.179078,1281.554506,0.905577623
822,2013,Lowest AIC,2013,01-06-2013,1170.703381,1214.62944,0.962478917
823,2013,Lowest AIC,2013,01-07-2013,1399.530637,1328.697789,0.94938814
824,2013,Lowest AIC,2013,01-08-2013,1199.030512,1204.882238,0.995119619
825,2013,Lowest AIC,2013,01-09-2013,1285.699875,1286.80482,0.999140589
826,2013,Lowest AIC,2013,01-10-2013,1574.435691,1428.633683,0.907394117
827,2013,Lowest AIC,2013,01-11-2013,1576.22275,1559.082235,0.989125576
828,2013,Lowest AIC,2013,01-12-2013,1897.742974,1793.336529,0.944983885
829,2013,Lowest AIC,2014,01-01-2014,1431.416965,1487.300544,0.960959259
830,2013,Lowest AIC,2014,01-02-2014,1295.234895,1368.060294,0.943774369
831,2013,Lowest AIC,2014,01-03-2014,1298.673707,1468.214125,0.869451104
832,2013,Lowest AIC,2014,01-04-2014,1500.886595,1257.504402,0.837841051
833,2013,Lowest AIC,2014,01-05-2014,1255.636159,1347.57633,0.926778016
834,2013,Lowest AIC,2014,01-06-2014,1248.203353,1194.961252,0.95734501
835,2013,Lowest AIC,2014,01-07-2014,1295.34551,1364.063519,0.946950054
836,2013,Lowest AIC,2014,01-08-2014,1273.485672,1202.141832,0.943977509
837,2013,Lowest AIC,2014,01-09-2014,1338.542127,1277.672279,0.954525266
838,2013,Lowest AIC,2014,01-10-2014,1439.808765,1518.116289,0.945612552
839,2013,Lowest AIC,2014,01-11-2014,1584.612492,1578.329351,0.996034903
840,2013,Lowest AIC,2014,01-12-2014,1810.307154,1854.210029,0.975748383
841,2013,Lowest AIC,2015,01-01-2015,1662.501069,1487.431097,0.894694822
842,2013,Lowest AIC,2015,01-02-2015,1055.452127,1355.012221,0.716178416
843,2013,Lowest AIC,2015,01-03-2015,1572.300884,1455.166053,0.925501008
844,2013,Lowest AIC,2015,01-04-2015,1261.277434,1244.456329,0.986663438
845,2013,Lowest AIC,2015,01-05-2015,1093.949577,1334.528257,0.780082478
846,2013,Lowest AIC,2015,01-06-2015,1288.687455,1181.913179,0.91714494
847,2013,Lowest AIC,2015,01-07-2015,1421.229635,1351.015446,0.950596169
848,2013,Lowest AIC,2015,01-08-2015,1318.693795,1189.093759,0.901720903
849,2013,Lowest AIC,2015,01-09-2015,1331.707548,1264.624207,0.949626071
850,2013,Lowest AIC,2015,01-10-2015,1485.756646,1505.068216,0.987002198
851,2013,Lowest AIC,2015,01-11-2015,1571.134384,1565.281278,0.996274599
852,2013,Lowest AIC,2015,01-12-2015,1965.386745,1841.161957,0.936793718
853,2013,Lowest AIC,2016,01-01-2016,1468.391614,1474.383024,0.995919746
854,2013,Lowest AIC,2016,01-02-2016,1202.601797,1341.964148,0.884115963
855,2013,Lowest AIC,2016,01-03-2016,1493.370473,1442.11798,0.965679988
856,2013,Lowest AIC,2016,01-04-2016,1276.321496,1231.408256,0.964810403
857,2013,Lowest AIC,2016,01-05-2016,1217.321543,1321.480184,0.914436213
858,2013,Lowest AIC,2016,01-06-2016,1182.128779,1168.865106,0.988779841
859,2013,Lowest AIC,2016,01-07-2016,1395.204644,1337.967374,0.958975717
860,2013,Lowest AIC,2016,01-08-2016,1231.507862,1176.045686,0.95496401
861,2013,Lowest AIC,2016,01-09-2016,1377.947097,1251.576134,0.90829041
862,2013,Lowest AIC,2016,01-10-2016,1439.062829,1492.020144,0.963200137
863,2013,Lowest AIC,2016,01-11-2016,1594.208192,1552.233205,0.973670323
864,2013,Lowest AIC,2016,01-12-2016,1935.742292,1828.113884,0.944399413
865,2013,Lowest OutSample Mape,2009,01-01-2009,1611.309904,1610.379614,0.99942265
866,2013,Lowest OutSample Mape,2009,01-02-2009,1343.166985,1342.958649,0.999844892
867,2013,Lowest OutSample Mape,2009,01-03-2009,1563.248524,1562.926133,0.999793769
868,2013,Lowest OutSample Mape,2009,01-04-2009,1542.646804,1542.424677,0.999856009
869,2013,Lowest OutSample Mape,2009,01-05-2009,1393.522857,1393.480549,0.999969639
870,2013,Lowest OutSample Mape,2009,01-06-2009,1505.522483,1505.384256,0.999908187
871,2013,Lowest OutSample Mape,2009,01-07-2009,1192.494217,1192.66726,0.99985489
872,2013,Lowest OutSample Mape,2009,01-08-2009,1333.554577,1333.573395,0.999985889
873,2013,Lowest OutSample Mape,2009,01-09-2009,1511.87638,1511.724425,0.999899493
874,2013,Lowest OutSample Mape,2009,01-10-2009,1552.030974,1551.85606,0.9998873
875,2013,Lowest OutSample Mape,2009,01-11-2009,1770.121471,1769.7541,0.99979246
876,2013,Lowest OutSample Mape,2009,01-12-2009,2142.850474,2142.833424,0.999992043
877,2013,Lowest OutSample Mape,2010,01-01-2010,1578.423817,1584.242302,0.996313737
878,2013,Lowest OutSample Mape,2010,01-02-2010,1282.251782,1297.314171,0.988253174
879,2013,Lowest OutSample Mape,2010,01-03-2010,1565.996896,1534.455588,0.97985864
880,2013,Lowest OutSample Mape,2010,01-04-2010,1406.814602,1478.544191,0.949012763
881,2013,Lowest OutSample Mape,2010,01-05-2010,1371.829516,1364.883743,0.994936854
882,2013,Lowest OutSample Mape,2010,01-06-2010,1466.819963,1456.474188,0.992946799
883,2013,Lowest OutSample Mape,2010,01-07-2010,1230.075862,1151.488115,0.936111463
884,2013,Lowest OutSample Mape,2010,01-08-2010,1316.638416,1268.699169,0.963589664
885,2013,Lowest OutSample Mape,2010,01-09-2010,1461.90817,1454.21576,0.994738103
886,2013,Lowest OutSample Mape,2010,01-10-2010,1415.710175,1501.30743,0.939537586
887,2013,Lowest OutSample Mape,2010,01-11-2010,1565.999475,1744.285358,0.886152016
888,2013,Lowest OutSample Mape,2010,01-12-2010,1872.276643,2149.709478,0.851820597
889,2013,Lowest OutSample Mape,2011,01-01-2011,1700.400237,1618.209097,0.951663651
890,2013,Lowest OutSample Mape,2011,01-02-2011,1277.937634,1203.937905,0.942094413
891,2013,Lowest OutSample Mape,2011,01-03-2011,1484.16489,1455.698341,0.98081982
892,2013,Lowest OutSample Mape,2011,01-04-2011,1577.484479,1370.013582,0.868479912
893,2013,Lowest OutSample Mape,2011,01-05-2011,1256.881635,1235.1284,0.982692694
894,2013,Lowest OutSample Mape,2011,01-06-2011,1365.863201,1399.144565,0.975633457
895,2013,Lowest OutSample Mape,2011,01-07-2011,1194.73614,1168.181614,0.977773732
896,2013,Lowest OutSample Mape,2011,01-08-2011,1408.328134,1259.232658,0.894132999
897,2013,Lowest OutSample Mape,2011,01-09-2011,1329.566484,1365.742914,0.972790808
898,2013,Lowest OutSample Mape,2011,01-10-2011,1471.344872,1416.7407,0.962888258
899,2013,Lowest OutSample Mape,2011,01-11-2011,1591.192481,1563.461978,0.982572502
900,2013,Lowest OutSample Mape,2011,01-12-2011,1946.487392,1896.845662,0.974496763
901,2013,Lowest OutSample Mape,2012,01-01-2012,1579.553659,1605.304454,0.983697423
902,2013,Lowest OutSample Mape,2012,01-02-2012,1271.618161,1239.556779,0.974786942
903,2013,Lowest OutSample Mape,2012,01-03-2012,1454.67904,1460.468197,0.99602032
904,2013,Lowest OutSample Mape,2012,01-04-2012,1383.085355,1471.735128,0.935904337
905,2013,Lowest OutSample Mape,2012,01-05-2012,1256.578116,1279.951003,0.981399575
906,2013,Lowest OutSample Mape,2012,01-06-2012,1250.914708,1358.381386,0.914089524
907,2013,Lowest OutSample Mape,2012,01-07-2012,1424.697673,1212.091401,0.850770956
908,2013,Lowest OutSample Mape,2012,01-08-2012,1209.697283,1265.599925,0.953787908
909,2013,Lowest OutSample Mape,2012,01-09-2012,1290.272206,1329.253895,0.969788011
910,2013,Lowest OutSample Mape,2012,01-10-2012,1461.46163,1408.827805,0.96398549
911,2013,Lowest OutSample Mape,2012,01-11-2012,1659.064149,1492.296741,0.899481037
912,2013,Lowest OutSample Mape,2012,01-12-2012,1762.816821,1781.142775,0.989604165
913,2013,Lowest OutSample Mape,2013,01-01-2013,1515.563794,1596.052184,0.946892113
914,2013,Lowest OutSample Mape,2013,01-02-2013,1442.783329,1273.526787,0.882687484
915,2013,Lowest OutSample Mape,2013,01-03-2013,1494.53245,1356.825258,0.90785935
916,2013,Lowest OutSample Mape,2013,01-04-2013,1198.571522,1386.927414,0.842849685
917,2013,Lowest OutSample Mape,2013,01-05-2013,1415.179078,1276.475016,0.901988332
918,2013,Lowest OutSample Mape,2013,01-06-2013,1170.703381,1196.834035,0.977679527
919,2013,Lowest OutSample Mape,2013,01-07-2013,1399.530637,1336.742414,0.955136228
920,2013,Lowest OutSample Mape,2013,01-08-2013,1199.030512,1228.162951,0.975703338
921,2013,Lowest OutSample Mape,2013,01-09-2013,1285.699875,1269.161418,0.987136612
922,2013,Lowest OutSample Mape,2013,01-10-2013,1574.435691,1459.426057,0.926951837
923,2013,Lowest OutSample Mape,2013,01-11-2013,1576.22275,1604.556683,0.982024157
924,2013,Lowest OutSample Mape,2013,01-12-2013,1897.742974,1834.640711,0.966748783
925,2013,Lowest OutSample Mape,2014,01-01-2014,1431.416965,1463.08212,0.977878455
926,2013,Lowest OutSample Mape,2014,01-02-2014,1295.234895,1381.698938,0.933244508
927,2013,Lowest OutSample Mape,2014,01-03-2014,1298.673707,1475.870743,0.863555384
928,2013,Lowest OutSample Mape,2014,01-04-2014,1500.886595,1177.487772,0.784528142
929,2013,Lowest OutSample Mape,2014,01-05-2014,1255.636159,1374.17045,0.905598218
930,2013,Lowest OutSample Mape,2014,01-06-2014,1248.203353,1167.910348,0.935673138
931,2013,Lowest OutSample Mape,2014,01-07-2014,1295.34551,1433.034717,0.893704648
932,2013,Lowest OutSample Mape,2014,01-08-2014,1273.485672,1150.635072,0.903532012
933,2013,Lowest OutSample Mape,2014,01-09-2014,1338.542127,1278.027665,0.954790768
934,2013,Lowest OutSample Mape,2014,01-10-2014,1439.808765,1519.668553,0.944534448
935,2013,Lowest OutSample Mape,2014,01-11-2014,1584.612492,1578.583743,0.996195443
936,2013,Lowest OutSample Mape,2014,01-12-2014,1810.307154,1802.776937,0.995840365
937,2013,Lowest OutSample Mape,2015,01-01-2015,1662.501069,1471.277867,0.884978599
938,2013,Lowest OutSample Mape,2015,01-02-2015,1055.452127,1409.696908,0.664366795
939,2013,Lowest OutSample Mape,2015,01-03-2015,1572.300884,1470.187994,0.935055121
940,2013,Lowest OutSample Mape,2015,01-04-2015,1261.277434,1174.055225,0.930846136
941,2013,Lowest OutSample Mape,2015,01-05-2015,1093.949577,1387.388291,0.731762122
942,2013,Lowest OutSample Mape,2015,01-06-2015,1288.687455,1149.256731,0.891804081
943,2013,Lowest OutSample Mape,2015,01-07-2015,1421.229635,1384.106226,0.973879373
944,2013,Lowest OutSample Mape,2015,01-08-2015,1318.693795,1170.019086,0.887256079
945,2013,Lowest OutSample Mape,2015,01-09-2015,1331.707548,1263.444424,0.948740154
946,2013,Lowest OutSample Mape,2015,01-10-2015,1485.756646,1544.367215,0.960551703
947,2013,Lowest OutSample Mape,2015,01-11-2015,1571.134384,1555.631804,0.990132874
948,2013,Lowest OutSample Mape,2015,01-12-2015,1965.386745,1861.00552,0.946890237
949,2013,Lowest OutSample Mape,2016,01-01-2016,1468.391614,1443.459157,0.983020567
950,2013,Lowest OutSample Mape,2016,01-02-2016,1202.601797,1365.361154,0.86466064
951,2013,Lowest OutSample Mape,2016,01-03-2016,1493.370473,1453.945343,0.9735999
952,2013,Lowest OutSample Mape,2016,01-04-2016,1276.321496,1155.93568,0.905677515
953,2013,Lowest OutSample Mape,2016,01-05-2016,1217.321543,1355.38065,0.886587806
954,2013,Lowest OutSample Mape,2016,01-06-2016,1182.128779,1143.833088,0.967604468
955,2013,Lowest OutSample Mape,2016,01-07-2016,1395.204644,1403.93487,0.993742692
956,2013,Lowest OutSample Mape,2016,01-08-2016,1231.507862,1132.868236,0.919903373
957,2013,Lowest OutSample Mape,2016,01-09-2016,1377.947097,1254.625679,0.910503518
958,2013,Lowest OutSample Mape,2016,01-10-2016,1439.062829,1502.783415,0.955720776
959,2013,Lowest OutSample Mape,2016,01-11-2016,1594.208192,1553.793394,0.974648983
960,2013,Lowest OutSample Mape,2016,01-12-2016,1935.742292,1791.454397,0.925461207
961,2013,Lowest INSample Mape,2009,01-01-2009,1611.309904,1610.379614,0.99942265
962,2013,Lowest INSample Mape,2009,01-02-2009,1343.166985,1342.958649,0.999844892
963,2013,Lowest INSample Mape,2009,01-03-2009,1563.248524,1562.926133,0.999793769
964,2013,Lowest INSample Mape,2009,01-04-2009,1542.646804,1542.424677,0.999856009
965,2013,Lowest INSample Mape,2009,01-05-2009,1393.522857,1393.480549,0.999969639
966,2013,Lowest INSample Mape,2009,01-06-2009,1505.522483,1505.384256,0.999908187
967,2013,Lowest INSample Mape,2009,01-07-2009,1192.494217,1192.66726,0.99985489
968,2013,Lowest INSample Mape,2009,01-08-2009,1333.554577,1333.573395,0.999985889
969,2013,Lowest INSample Mape,2009,01-09-2009,1511.87638,1511.724425,0.999899493
970,2013,Lowest INSample Mape,2009,01-10-2009,1552.030974,1551.85606,0.9998873
971,2013,Lowest INSample Mape,2009,01-11-2009,1770.121471,1769.7541,0.99979246
972,2013,Lowest INSample Mape,2009,01-12-2009,2142.850474,2142.833424,0.999992043
973,2013,Lowest INSample Mape,2010,01-01-2010,1578.423817,1584.242296,0.996313741
974,2013,Lowest INSample Mape,2010,01-02-2010,1282.251782,1296.809118,0.988647053
975,2013,Lowest INSample Mape,2010,01-03-2010,1565.996896,1535.787539,0.980709185
976,2013,Lowest INSample Mape,2010,01-04-2010,1406.814602,1478.62975,0.948951946
977,2013,Lowest INSample Mape,2010,01-05-2010,1371.829516,1364.568559,0.9947071
978,2013,Lowest INSample Mape,2010,01-06-2010,1466.819963,1463.385964,0.997658882
